item	site	category	subcategory	description
Ancestral Infant's Head	Elden Ring Wiki	Items	Key Items	"Skull of a very young ancestral spirit. Just think how many sproutings It might bear.
Uses to spray spirit vapor inflicting magic damage.
The vapor becomes a temporary geyser which deals continuous damage to everything it touches until it disappears
"
Sweet Raisin	Elden Ring Wiki	Items	Consumables	"Preparation of dried Golden Rowa fruit.Craftable item.
Feed to Torrent, the spectral steed, while riding to greatly restore his HP
Golden Rowa fruit is not unlike honey, and Torrent seems to have a taste for it.
"
Memory Stone	Elden Ring Wiki	Items	Key Items	"A black, lightly beguiling stone. Prized by the sorcerers who produce them.
Increases memory slots.
Said to be a fragment of the black moon that once hung above the Eternal City.
"
Lightning Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of fulminating materials. Craftable item.
Coats armament, adds lightning damage to attacks.The effect lasts only for a short time.
"
Alluring Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a ritual pot.Enchanted with assasin incantations.
Consumes FP. Throw to create a pale shadow.
The illusion will lure in and distract foes of human build outsideof combat, while demi-humans will be lured in even during combat.
"
Shield Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of magically resonant materials. Craftable item.
Coats left-hand armament, boosting guarding ability and all forms of damage negations.
Primarily used on shields.
"
Beast Eye	Elden Ring Wiki	Items	Key Items	"Claw-marked stone eye received from Gurranq, Beast Clergyman.
It is said to tremble when near Deathroot.
The murky violet iris writhes as if alive.
 ""I am not sated... Feed me more...Death...""
"
Stormhawk Feather	Elden Ring Wiki	Items	Materials	"A feather from a hawk that lived as one with the storms. Material used for crafting items.  These feathers, enveloped in swirling winds, are often used for arrow fletching.
"
Poisonbone Dart	Elden Ring Wiki	Items	Consumables	"Animal bone sharpened into a knife for throwing, with a poison-laced tip.Craftable item.
Throw at enemies to inflict damage and build up poison.
"
Gold-Tinged Excrement	Elden Ring Wiki	Items	Materials	"Someone's excrement. It has a golden tinge. Material used for crafting items. Often hidden in woods and thickets. Gold-tinged excrement is a highly stable substance; it doesn't dry out, nor does it lose its customary warmth or scent. For better or for worse, it remains as it is.
"
Magic Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of magically resonant materials. Craftable item. 
Coats armament, adding magic damage to attacks. The effect lasts only for a short time.
"
Lightning Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a cracked pot. A cocktail of fulminating materials is sealed inside.  Throw at enemies to inflict lightning damage.
"
Memory of Grace	Elden Ring Wiki	Items	Multiplayer Items	"The memory of first grace, which once guided bygone Tarnished to the Lands Between.
Lose all runes and return to last site of grace visited.
It is merely a cycle. Stand before the Elden Ring. Become the Elden Lord.
"
Gravel Stone	Elden Ring Wiki	Items	Materials	"A small clump of sharp, pointed stones.Material used for crafting items.
Such compound stones, found in lands once beset by ancient dragons, are said to be the scales of those very beasts.
"
Sacramental Bud	Elden Ring Wiki	Items	Materials	"An immature bud containing fresh blood.Material used for crafting items.
Believed to originate long ago from a strain of buds cultivated with youthful, sacramental blood.
"
Golden Rowa	Elden Ring Wiki	Items	Materials	"A Rowa fruit tinted with gold.Material used for crafting items.
Easily found near the Erdtree.
"
Blood-Tainted Excrement	Elden Ring Wiki	Items	Materials	"The bloody excrement of a carnivorous beast. Material used for crafting items. Found in the land of the new dynasty. Mixed inside with half-digested flesh are dense colonies of tiny eggs of unknown but assuredly revolting origin. 
"
Stimulating Boluses	Elden Ring Wiki	Items	Consumables	"Light-purple boluses made from cave moss. Craftable item.
Alleviates buildup of sleep.
Sleep accumulates gradually, causing sudden fogginess and loss of FP once the threshold is reached, even if it does not force the afflicted into true slumber.
Take one of these in a timely fashion to avoid such events.
"
Tarnished Golden Sunflower	Elden Ring Wiki	Items	Materials	"A large flower that blooms facing the Erdtree.Material used for crafting items.Found near Minor Erdtrees.
Though wilted and faded, it still retains holy essence.
"
Sellian Sealbreaker	Elden Ring Wiki	Items	Key Items	"Glintstone key received from the sorceress Sellen.
Capable of breaking the seal that keeps Master Lusat confined.
Sellia, Town of Sorcerery can be found in Caelid. This key was said to have been found in the possession of a Sellian sorcerer.
"
Clarifying Boluses	Elden Ring Wiki	Items	Consumables	"Yellow boluses made of cave moss. Craftable item.
Alleviates madness buildup. Madness accumulates slowly, inflicting heavy damage and reducing FP once the threshold is reached. 
Take one of these in timely fashion to avoid such events. 
"
Preserving Boluses	Elden Ring Wiki	Items	Consumables	"Scarlet boluses made of cave moss.Craftable item.
Alleviates scarlet rot buildup and cures rot aliment.
Scarlet rot accumulates gradually, coming into effect once the threshold is reached. Scarlet rot ailment greatly lowers HP in steady increments for a period.
"
Rya's Necklace	Elden Ring Wiki	Items	Key Items	"Necklace stolen from Rya by the blackguard.
 Features a relief of a dignified looking woman from a foreign country.
 It appears to hold great significance for Rya.
"
Gravity Stone Fan	Elden Ring Wiki	Items	Consumables	"Shard of rock found in the wake of a meteorite strike.
It is imbued with a particularly weighty magic.
Uses FP to emit gravitational shockwave.
The desperate ones which scavenge for these shards dub themselves ""starcallers.""
"
Strip of White Flesh	Elden Ring Wiki	Items	Materials	"Thin strips of flesh taken from a bloodless creature.Material used for crafting items.The dried meat toughens the constitution, boosting resistance. It'sknown for its long-lasting effect.
"
Glowstone	Elden Ring Wiki	Items	Consumables	"Polished Ruin Fragment that shines brighter than Rainbow Stone. Craftable item.
Emits light from the location it is placed, illuminating surroundings. However, the effect is short-lived, and it lacks the diverse colors of rainbow stones.
May serve some benefit in dark places, or at night.
"
Miquella's Needle	Elden Ring Wiki	Items	Consumables	"One of the unalloyed gold needles that Miquella crafted to ward away the meddling of outer gods.
Capable of subduing the flame of frenzy if inherited, allowing one to cheat fate and avoid becoming Lord of Frenzied Flame.
However, the needle is as yet unfinished and can only be used in the heart of the storm beyond time said to be found in Faram
 Azula.
"
Bone Dart	Elden Ring Wiki	Items	Consumables	"Animal bone sharpened into a knife for throwing. Craftable item.
Throw at enemies to inflict damage.
"
Festering Bloody Finger	Elden Ring Wiki	Items	Multiplayer Items	"Item for online play. (Can also be used from the Multiplayer menu.) Consumed upon use.
Attempts an invasion of another player's world. If successful, you will arrive as an invader (Bloody Finger) with the objective of defeating the Host of Fingers of that world.
This furled finger is blackened with blood congestion. It seems to have been chopped off rather unceremoniously.
"
Celestial Dew	Elden Ring Wiki	Items	Consumables	"A hidden Tear found in the Eternal City. Also known as a Night Tear.
Allows one to carry out an Absolution at the Church of Vows, reversing all antagonizations.
Once upon a time, the stars of the night sky guided fate, and this is a recollection of those times. 
"
Root Resin	Elden Ring Wiki	Items	Materials	"Resin secreted from the roots of the Greattree.Can also be found near trees on the surface.Material used in crafting items.
The roots of the Greattree were once linked to those of the Erdtree, or so they say, and it is for this reason catacombs are built around Greattree roots.
"
Glintstone Whetblade	Elden Ring Wiki	Items	Whetblades	"Glintstone whetblade with a cipher engraved. Can be used as a whetstone knife.
When applying an affinity using physical or magic-type ashes of war, an additional affinity of magic or frost can be chosen.
"
Glass Shard	Elden Ring Wiki	Items	Consumables	"Glass shard covered in dirt.
Because it sparkles in the light, it might be mistaken for an object of value when seen from afar.
It cannot produce light by itself. Essentially worthless.
"
Gold Firefly	Elden Ring Wiki	Items	Materials	"Firefly that gives off a golden light.Material used in crafting items.Found near bodies of water close to Minor Erdtrees.The light of fireflies is believed to have an alluring magic. Golden light is considered to invite runes.
"
Cracked Pot	Elden Ring Wiki	Items	Materials	"This empty pot somehow mends itself when broken.
Essential vessel for crafting cracked pot items.
The materials and magics sealed within deploy their effects when 
the pot is thrown.
"
Stanching Boluses	Elden Ring Wiki	Items	Consumables	"Red boluses made from cave moss. Craftable item.
Alleviates impending blood loss.
Blood loss escalates gradually, causing great damage once the threshold is reached. 
Take one of these in timely fashion to avoid such an event.
"
Flask of Wondrous Physick	Elden Ring Wiki	Items	Consumables	"A relic of the physick chemists, priests of the Erdtree. Harnesses the powers of crystal tears, which only form after the passage of many moons.
Various special effects are bestowed upon the drinker, dependent on the specific mixture of crystal tears. Rest at a site of grace to replenish.
Basins are placed at the feet of Minor Erdtrees throughout the Lands Between in order to collect their crystallized tears.
"
Spirit Calling Bell	Elden Ring Wiki	Items	Key Items	"A bell capable of summoning various spirits from ashen remains. It usually requires FP to use.
Spirits can only be summoned in the vicinity of a rebirth monument. When summoning is possible, the monument icon will be visible on the left side of the screen.
Only one type of spirit may be summoned at once, and none may be summoned during multiplayer.
"
Throwing Dagger	Elden Ring Wiki	Items	Consumables	"Short dagger for throwing. It has no handguard. The blade is polished, and its weight is expertly balanced.
Throw at enemies to deal damage.
This auxiliary weapon, used primarily to constrain an enemy's movements, can still be deadly in the right hands.
"
