item	site	category	subcategory	description
Tin Crystallization Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Catalyst imbued in terrifying crystal magic. Used by Logan after his fixation on Seath. Makes all sorceries incredibly powerful, but demands extremely high intelligence from its wielder, and halves sorcery usages. ""
"
Moonlight Greatsword	Dark Souls Wiki	Weapons	Greatswords	"
This sword, one of the rare dragon weapons, came from the tail of Seath the Scaleless, the pale white dragon who betrayed his own.""""Seath is the grandfather of sorcery, and this sword is imbued with his magic, which shall be unleashed as a wave of moonlight.""
 
"
Dragonslayer Spear	Dark Souls Wiki	Weapons	Spears	"
Cross spear born from the soul of Ornstein, a Dragonslayer guarding Anor Londo cathedral.Inflicts lightning damage; effective against dragons.Two-handed thrust relies on cross and buries deep within a dragon's hide, and sends human foes flying.""
"
Demon's Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Demon catalyst formed from Izalith molten rock. Can be used as fire weapon. The Demon Firesage was the first demon, and the last master of the original fire arts, before the Witch of Izalith was engulfed by Chaos, creating pyromancy.""
"
Demon's Spear	Dark Souls Wiki	Weapons	Spears	"
Carved from the bones of fellow demons. Wielded by the slim lesser Batwing demons. The weapon of these chaos demons wandering Anor Londo are different from those of other chaos demons, and are imbued with lightning.""
"
Claymore	Dark Souls Wiki	Weapons	Greatswords	"
This larger type of greatsword is normally wielded with two hands due to its weight."" ""This highly flexible greatsword can be used to attack in swings or thrusts.""
 
"
Black Knight Greatsword	Dark Souls Wiki	Weapons	Ultra Greatswords	"
Greatsword of the black knights who wander Lordran. Used to face chaos demons."" ""The large motion that puts the weight of the body into the attack reflects the great size of their adversaries long ago."" 
"
Golem Axe	Dark Souls Wiki	Weapons	Axes	"
An axe born from the soul of the Iron Golem, guardian of Sen's Fortress who repelled countless heroes who sought Anor Londo."" ""Its powerful one-handed attack imitates the Golem's blade of wind, but the heavy iron blade makes it quite unwieldy.""
"
Pike	Dark Souls Wiki	Weapons	Spears	"
Long spear with a very long red hilt. Traditionally used by groups of soldiers. Specially designed for distance thrusting. Has the longest range of the non-projectile weapons, but its very length makes it somewhat difficult to handle.""
"
Reinforced Club	Dark Souls Wiki	Weapons	Hammers	"
A club with leather nailed to the pommel. The burg Undead merchant proudly peddles this club, but its reinforcement is shoddy. Indeed, its attack is stronger, but the club is no longer dependably sturdy.""
"
Gargoyle Tail Axe	Dark Souls Wiki	Weapons	Axes	"
Sliced tail of the gargoyle guarding the Bell of Awakening in the Undead Church or patrolling in Anor Londo.  Can be used as a bronze battle axe. Bends dramatically during large attacks, owing to its nature as a tail."" 
"
Crescent Axe	Dark Souls Wiki	Weapons	Axes	"
Well-used old bronze battle axe with a long hilt and a crescent-shaped blade.""  ""One of the blessed weapons of the Way of White. The Crescent Axe is bequeathed to cleric warriors who have proven their faith.""
"
Scythe	Dark Souls Wiki	Weapons	Halberds	"
Halberd with a large blade.  Scythe adjusted for battle.  Designed especially for slicing. However, one false swing leaves one wide open.
"
Silver Knight Straight Sword	Dark Souls Wiki	Weapons	Straight Swords	"
The silver knights of Anor Londo guard the city using this beautifully slender weapon. ""Its chain attacks, in which the wielder takes great advancing steps and makes use of his bodyweight, are deadly even in single hits.""
 
"
Gough's Greatbow	Dark Souls Wiki	Weapons	Greatbows	"
Greatbow used by Hawkeye Gough, of Lord Gwyn's Four Knights, for dragon slaying. This bow is larger than even those used by the famed Dragonslayers. Only their leader, Gough, had the strength to handle it.""
"
Astora's Straight Sword	Dark Souls Wiki	Weapons	Straight Swords	"
Straight sword of an unknown knight, likely one of Astora's superiors."" ""High-quality weapon with a powerful blessing.""
 
"
Four-Pronged Plow	Dark Souls Wiki	Weapons	Spears	"
Four-pronged Plow wielded by the wooden scarecrows, serfs of the forest Sanctuary. The scarecrow serfs would not normally use these four-pronged plows as weapons, but their sharpness makes them very deadly.""
"
Greatsword	Dark Souls Wiki	Weapons	Ultra Greatswords	"
One of the gigantic straight greatswords. Very few have what it takes to wield this incredibly heavy, damage-dealing monster.""""A favorite of the Knights Berenike, known for their heavy armor, and Black iron Tarkus.""
"
Mail Breaker	Dark Souls Wiki	Weapons	Piercing Swords	"
Standard small thrusting sword. Unsharpened but pointed solid shaft can pierce tough armour"" ""Can be thrust using the weight of one's body, and is very effective for critical attacks.""
"
Moonlight Butterfly Horn	Dark Souls Wiki	Weapons	Spears	"
Weapon born from the mystical creature of the Darkroot Garden, the Moonlight Butterfly. The horns of the butterfly, a being created by Seath, are imbued with a pure magic power.""
"
Halberd	Dark Souls Wiki	Weapons	Halberds	"
Long-hilted weapon mixing spear and axe is difficult to handle, requiring both strength and dexterity.  The Halberd has two elementary attacks: Spear-like thrusting and large sweeping swings. However, one false swing and the wielder is left wide open.""
"
Quelaag's Furysword	Dark Souls Wiki	Weapons	Curved Swords	"
A curved sword born from the soul of Quelaag, daughter of the Witch of Izalith, who was transformed into a chaos demon. Like Quelaag's body, the sword features shells, spikes, humanity and a coating of chaos fire. Power affected by wielder's humanity.""
"
Scimitar	Dark Souls Wiki	Weapons	Curved Swords	"
Small, curved sword. Each hit inflicts little damage, but fluid chain attacks are deadly."" ""The scimitar's sharp slashing attacks are effective against cloth and flesh, but not against metal armor or tough scales.""
"
Morning Star	Dark Souls Wiki	Weapons	Hammers	"
Hammer with a sharp spike on its pommel. One of the more barbaric cleric weapons.  Uniquely, this hammer inflicts thrust damage, and causes bleeding.""
"
Tin Darkmoon Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Catalyst born from the soul of the Dark Sun Gwyndolin, Darkmoon deity who watches over the abandoned city of the Gods, Anor Londo. Gwyndolin is Gwyn's lastborn and a legitimate god, but he is also a Moon sorcerer, and this wand is boosted by faith, not intelligence.""
"
Broadsword	Dark Souls Wiki	Weapons	Straight Swords	"
The wide blade of this straight sword emphasizes slicing and has no thrust attack.""""The horizontal sweeping motion makes this sword effective against multiple enemies.""
 
"
Dragon Bone Fist	Dark Souls Wiki	Weapons	Fist Weapons	"
A weapon from the soul of the Iron Golem, guardian of Sen's Fortress who repelled countless heroes who sought Anor Londo."" ""The Gods fused the power of the soul with the great bones of the dragons, forming an appropriate core for the giant golem'""
"
Avelyn	Dark Souls Wiki	Weapons	Crossbows	"
Repeating crossbow cherished by the weapon craftsman Eidas. Its elaborate design makes it closer to a work of art than a weapon. Intricate mechanism makes heavy damage possible through triple-shot firing of bolts. but in fact each bolt inflicts less damage.""
"
Great Scythe	Dark Souls Wiki	Weapons	Halberds	"
Weapon with a long curved blade. Converted from a wheat-harvesting tool.  The magnificent sharp curved blade instills fear in opponents. Perhaps it is their survival instinct at work.""
"
Warpick	Dark Souls Wiki	Weapons	Hammers	"
Hammer with a large beak-shaped pommel. Originally a pickaxe; redesigned for battle."" ""This simple but deadly weapon hits heavily with thrust damage, such that it easily cracks metal armor.""
"
Shortsword	Dark Souls Wiki	Weapons	Straight Swords	"
This small straight sword is widely used, to an extent only matched by the longsword."" ""An accessible sword which inflicts consistent regular damage and high slash damage, making it applicable to a variety of situations.""
 
"
Club	Dark Souls Wiki	Weapons	Hammers	"
A simple wooden club. This simple bladeless strike weapon is effective against most foes, is easily handled, and can break the guard of a shield."" ""However, a single miss makes one wide open, so timing and proximities are crucial.
"
Ricard's Rapier	Dark Souls Wiki	Weapons	Piercing Swords	"
A rapier with intricate decorations. Chosen weapon of the famous Undead Prince Ricard. Ricard's exploits are told in a monomyth."" ""He was born into royalty, but wandered the lands in a fateful ill-conceived journey. He became Undead and disappeared up North.""
"
Hand Axe	Dark Souls Wiki	Weapons	Axes	"
Small hand axe. Appears identical to a lumberjack's tool, but has an ideal weight and strength, and is easy to handle.  One wrong swing leaves the wielder wide open, so timing and proximity to the enemy must be judged carefully.""
"
Tin Banishment Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Catalyst of the banishment sorcerers who flooded New Londo to seal off away the Darkwraiths and the Kings who fell to Dark. In contrast to other catalysts, the metal catalyst qualifies as a weapon, as it inflicts physical damage, however small.""
"
Caestus	Dark Souls Wiki	Weapons	Fist Weapons	"
The weapon augments one's bare hands with thick, studded leather.  The Caestus has a short reach, but quick cool down. Amount of damage inflicted is dependent on its wearer's strength.""
"
Titanite Catch Pole	Dark Souls Wiki	Weapons	Halberds	"
Weapon of the titanite demon, a faceless stone monster born from titanite slab. One of the enchanted weapons, perhaps from residual power of the titanite slab. Known for its leaping attack which comes smashing down on foes from above.""
 
"
Black Knight Sword	Dark Souls Wiki	Weapons	Greatswords	"
""Greatsword of the Black Knights who wander Lordran. Used to face chaos demons."" ""The Large motion that puts the weight of the body into the attack reflects the great size of their adversaries long ago.""
 
"
Man-Serpent greatsword	Dark Souls Wiki	Weapons	Greatswords	"
""This single-bladed blood-stained greatsword is the choice weapon of the slithering serpent men of Sen's Fortress."" ""An ordinary human will have great difficulty swinging this heavy beast effectively.""
 
"
Hammer of Vamos	Dark Souls Wiki	Weapons	Hammers	"
Metal hammer of Vamos, a skeleton blacksmith deep within the Catacombs who rarely speaks.  Can be used as a strike weapon, but better left in the hands of its talented owner.
"
Rapier	Dark Souls Wiki	Weapons	Piercing Swords	"
Standard thrusting sword. Regular one-handed attack can be delivered with shield held up. Can parry with use of left hand. Thrusting attacks pierce and are effective against foes with hard exteriors, but the wielder is left open to damage after a swing.""
"
Sorcerer's Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Sorcery catalyst used by sorcerers of Vinheim Dragon School. Equip catalyst to use sorceries. Attune sorceries from a scroll at a bonfire. Most sorceries have  limited number of uses.""
"
Stone Greataxe	Dark Souls Wiki	Weapons	Great Axes	"
Greataxe borne by the stone knights who guard the forest Sanctuary. This greataxe, requiring inhuman strength to wield and more fitted to manual labor than battle, is nevertheless completely lethal.""
"
